signal_group,signal_id,security_key,issuer_name,cusip,report_period,signal_date,trade_date,signal_type,selected_symbol,selected_exchange,prev_shares,curr_shares,delta_shares,include_flag,exclusion_reason,trade_date_close,trade_date_mark_close,rationale_text
transition,transition:000156761920010560:8,136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,136385101,2020-03-31,2020-05-15,2020-05-22,entry_observed,CNQ,US,0,30120239,30120239.000000,1,,9.064999,5.47067,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:9,143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,2020-03-31,2020-05-15,2020-05-22,entry_observed,CCL,NYSE,0,34689148,34689148.000000,1,,14.46000,14.30668,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:10,17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,17275R102,2020-03-31,2020-05-15,2020-05-22,entry_observed,CSCO,NASDAQ,0,12487436,12487436.000000,1,,44.90000,37.71639,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:11,172967424|COM NEW||SH|CITIGROUP INC,CITIGROUP INC,172967424,2020-03-31,2020-05-15,2020-05-22,entry_observed,C,NYSE,0,12392668,12392668.000000,1,,44.099998,35.78500,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:12,254687106|COM DISNEY||SH|DISNEY WALT CO,DISNEY WALT CO,254687106,2020-03-31,2020-05-15,2020-05-22,entry_observed,DIS,US,0,5132522,5132522.000000,1,,118.019997,115.22823,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:13,30303M102|CL A||SH|FACEBOOK INC,FACEBOOK INC,30303M102,2020-03-31,2020-05-15,2020-05-22,entry_observed,META,US,0,3128653,3128653.000000,1,,234.91000,233.088228,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:14,459200101|COM||SH|INTERNATIONAL BUSINESS MACHS,INTERNATIONAL BUSINESS MACHS,459200101,2020-03-31,2020-05-15,2020-05-22,entry_observed,IBM,US,0,700000,700000.000000,1,,118.39000,88.61474,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:15,538034109|COM||SH|LIVE NATION ENTERTAINMENT IN,LIVE NATION ENTERTAINMENT IN,538034109,2020-03-31,2020-05-15,2020-05-22,entry_observed,LYV,US,0,9153521,9153521.000000,1,,46.49000,46.49000,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:16,571903202|CL A||SH|MARRIOTT INTL INC NEW,MARRIOTT INTL INC NEW,571903202,2020-03-31,2020-05-15,2020-05-22,entry_observed,MAR,US,0,6869816,6869816.000000,1,,91.050003,87.48973,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:17,717081103|COM||SH|PFIZER INC,PFIZER INC,717081103,2020-03-31,2020-05-15,2020-05-22,entry_observed,PFE,NYSE,0,2405755,2405755.000000,1,,37.50000,26.54449,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:18,747525103|COM||SH|QUALCOMM INC,QUALCOMM INC,747525103,2020-03-31,2020-05-15,2020-05-22,entry_observed,QCOM,NASDAQ,0,1150000,1150000.000000,1,,78.70000,69.027483,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:19,780259206|SPONS ADR A||SH|ROYAL DUTCH SHELL PLC,ROYAL DUTCH SHELL PLC,780259206,2020-03-31,2020-05-15,2020-05-22,entry_observed,SHEL,NYSE,0,13861948,13861948.000000,1,,32.24000,25.78788,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:20,855244109|COM||SH|STARBUCKS CORP,STARBUCKS CORP,855244109,2020-03-31,2020-05-15,2020-05-22,entry_observed,SBUX,NASDAQ,0,1180000,1180000.000000,1,,77.62000,67.76157,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:21,867224107|COM||SH|SUNCOR ENERGY INC NEW,SUNCOR ENERGY INC NEW,867224107,2020-03-31,2020-05-15,2020-05-22,entry_observed,SU,NYSE,0,30447579,30447579.000000,1,,17.10000,13.50595,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:22,89151E109|SPONSORED ADS||SH|TOTAL S.A.,TOTAL S.A.,89151E109,2020-03-31,2020-05-15,2020-05-22,entry_observed,TTE,NYSE,0,5970364,5970364.000000,1,,36.020000,25.012523,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:24,907818108|COM||SH|UNION PAC CORP,UNION PAC CORP,907818108,2020-03-31,2020-05-15,2020-05-22,entry_observed,UNP,NYSE,0,559000,559000.000000,1,,165.16000,144.78276,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920002012:1,88160R101|COM||SH|TESLA INC,TESLA INC,88160R101,2020-03-31,2020-05-15,2020-05-22,exit_observed,TSLA,NASDAQ,39151,0,-39151.000000,1,,816.88002,54.45867,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:3,09857L108|COM||SH|BOOKING HOLDINGS INC,BOOKING HOLDINGS INC,09857L108,2020-06-30,2020-08-14,2020-08-21,entry_observed,BKNG,NASDAQ,0,21527,21527.000000,1,,1779.36993,45.35939,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:8,81369Y860|RL EST SEL SEC||SH|SELECT SECTOR SPDR TR,SELECT SECTOR SPDR TR,81369Y860,2020-06-30,2020-08-14,2020-08-21,entry_observed,XLRE,US,0,45858624,45858624.000000,1,,35.90000,29.62694,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:10,81369Y860|SBI MATERIALS||SH|SELECT SECTOR SPDR TR,SELECT SECTOR SPDR TR,81369Y860,2020-06-30,2020-08-14,2020-08-21,entry_observed,XLRE,US,0,21222246,21222246.000000,1,,35.90000,29.62694,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:9,81369Y886|SBI INT-UTILS||SH|SELECT SECTOR SPDR TR,SELECT SECTOR SPDR TR,81369Y886,2020-06-30,2020-08-14,2020-08-21,entry_observed,XLU,US,0,32986504,32986504.000000,1,,59.42000,21.26929,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:2,060505104|COM||SH|BK OF AMERICA CORP,BK OF AMERICA CORP,060505104,2020-06-30,2020-08-14,2020-08-21,exit_observed,BAC,US,22966034,0,-22966034.000000,1,,24.98000,21.74484,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:4,097023105|COM||SH|BOEING CO,BOEING CO,097023105,2020-06-30,2020-08-14,2020-08-21,exit_observed,BA,NYSE,4785281,0,-4785281.000000,1,,167.5,167.5,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:5,09857L108|COM||SH|BOOKING HLDGS INC,BOOKING HLDGS INC,09857L108,2020-06-30,2020-08-14,2020-08-21,exit_observed,BKNG,NASDAQ,58000,0,-58000.000000,1,,1779.36993,45.35939,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:6,055622104|SPONSORED ADR||SH|BP PLC,BP PLC,055622104,2020-06-30,2020-08-14,2020-08-21,exit_observed,BP,NYSE,33938127,0,-33938127.000000,1,,21.46000,16.044997,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:7,11135F101|COM||SH|BROADCOM INC,BROADCOM INC,11135F101,2020-06-30,2020-08-14,2020-08-21,exit_observed,AVGO,NASDAQ,323000,0,-323000.000000,1,,330.019989,29.11588,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:11,172967424|COM NEW||SH|CITIGROUP INC,CITIGROUP INC,172967424,2020-06-30,2020-08-14,2020-08-21,exit_observed,C,NYSE,12392668,0,-12392668.000000,1,,49.30000,40.40561,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:12,254687106|COM DISNEY||SH|DISNEY WALT CO,DISNEY WALT CO,254687106,2020-06-30,2020-08-14,2020-08-21,exit_observed,DIS,US,5132522,0,-5132522.000000,1,,127.44000,124.42540,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:13,30303M102|CL A||SH|FACEBOOK INC,FACEBOOK INC,30303M102,2020-06-30,2020-08-14,2020-08-21,exit_observed,META,US,3128653,0,-3128653.000000,1,,267.010010,264.93929,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:14,459200101|COM||SH|INTERNATIONAL BUSINESS MACHS,INTERNATIONAL BUSINESS MACHS,459200101,2020-06-30,2020-08-14,2020-08-21,exit_observed,IBM,US,700000,0,-700000.000000,1,,123.16000,93.37650,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:16,571903202|CL A||SH|MARRIOTT INTL INC NEW,MARRIOTT INTL INC NEW,571903202,2020-06-30,2020-08-14,2020-08-21,exit_observed,MAR,US,6869816,0,-6869816.000000,1,,95.27000,91.54471,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:17,717081103|COM||SH|PFIZER INC,PFIZER INC,717081103,2020-06-30,2020-08-14,2020-08-21,exit_observed,PFE,NYSE,2405755,0,-2405755.000000,1,,38.88000,27.78771,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:18,747525103|COM||SH|QUALCOMM INC,QUALCOMM INC,747525103,2020-06-30,2020-08-14,2020-08-21,exit_observed,QCOM,NASDAQ,1150000,0,-1150000.000000,1,,113,99.87312,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:19,780259206|SPONS ADR A||SH|ROYAL DUTCH SHELL PLC,ROYAL DUTCH SHELL PLC,780259206,2020-06-30,2020-08-14,2020-08-21,exit_observed,SHEL,NYSE,13861948,0,-13861948.000000,1,,29.63000,23.93094,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:20,855244109|COM||SH|STARBUCKS CORP,STARBUCKS CORP,855244109,2020-06-30,2020-08-14,2020-08-21,exit_observed,SBUX,NASDAQ,1180000,0,-1180000.000000,1,,77.070000,67.64544,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920010560:22,89151E109|SPONSORED ADS||SH|TOTAL S.A.,TOTAL S.A.,89151E109,2020-06-30,2020-08-14,2020-08-21,exit_observed,TTE,NYSE,5970364,0,-5970364.000000,1,,38.34000,27.15171,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:1,053015103|COM||SH|AUTOMATIC DATA PROCESSING IN,AUTOMATIC DATA PROCESSING IN,053015103,2020-06-30,2020-08-14,2020-08-21,likely_accumulation,ADP,US,574000,1481837,907837.000000,1,,138.080002,121.24848,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:5,143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,2020-06-30,2020-08-14,2020-08-21,likely_accumulation,CCL,NYSE,34689148,50830926,16141778.000000,1,,14.65000,14.49466,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:7,538034109|COM||SH|LIVE NATION ENTERTAINMENT IN,LIVE NATION ENTERTAINMENT IN,538034109,2020-06-30,2020-08-14,2020-08-21,likely_accumulation,LYV,US,9153521,12565167,3411646.000000,1,,51.12000,51.12000,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:11,867224107|COM||SH|SUNCOR ENERGY INC NEW,SUNCOR ENERGY INC NEW,867224107,2020-06-30,2020-08-14,2020-08-21,likely_accumulation,SU,NYSE,30447579,50975315,20527736.000000,1,,15.83000,12.71089,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:2,084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,084670702,2020-06-30,2020-08-14,2020-08-21,likely_reduction,BRK.B,NYSE,429000,218778,-210222.000000,1,,207.42999,207.42999,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:4,136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,136385101,2020-06-30,2020-08-14,2020-08-21,likely_reduction,CNQ,US,30120239,17134359,-12985880.000000,1,,9.68500,6.026986,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:6,17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,17275R102,2020-06-30,2020-08-14,2020-08-21,likely_reduction,CSCO,NASDAQ,12487436,5805199,-6682237.000000,1,,42.25,35.76775,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:13,907818108|COM||SH|UNION PAC CORP,UNION PAC CORP,907818108,2020-06-30,2020-08-14,2020-08-21,likely_reduction,UNP,NYSE,559000,543224,-15776.000000,1,,191.57001,168.87137,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920019808:4,66987E206|COM NEW||SH|NOVAGOLD RES INC,NOVAGOLD RES INC,66987E206,2020-09-30,2020-11-16,2020-11-23,entry_observed,NG,NYSE,0,13000611,13000611.000000,1,,10.050000,10.050000,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:2,084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,084670702,2020-09-30,2020-11-16,2020-11-23,exit_observed,BRK.B,NYSE,218778,0,-218778.000000,1,,229.53999,229.53999,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:3,09857L108|COM||SH|BOOKING HOLDINGS INC,BOOKING HOLDINGS INC,09857L108,2020-09-30,2020-11-16,2020-11-23,exit_observed,BKNG,NASDAQ,21527,0,-21527.000000,1,,2019.84005,51.48941,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:4,136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,136385101,2020-09-30,2020-11-16,2020-11-23,exit_observed,CNQ,US,17134359,0,-17134359.000000,1,,11.40000,7.34125,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:6,17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,17275R102,2020-09-30,2020-11-16,2020-11-23,exit_observed,CSCO,NASDAQ,5805199,0,-5805199.000000,1,,41.64000,35.57352,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:8,81369Y860|RL EST SEL SEC||SH|SELECT SECTOR SPDR TR,SELECT SECTOR SPDR TR,81369Y860,2020-09-30,2020-11-16,2020-11-23,exit_observed,XLRE,US,45858624,0,-45858624.000000,1,,36.82000,30.56796,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:10,81369Y860|SBI MATERIALS||SH|SELECT SECTOR SPDR TR,SELECT SECTOR SPDR TR,81369Y860,2020-09-30,2020-11-16,2020-11-23,exit_observed,XLRE,US,21222246,0,-21222246.000000,1,,36.82000,30.56796,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920015371:13,907818108|COM||SH|UNION PAC CORP,UNION PAC CORP,907818108,2020-09-30,2020-11-16,2020-11-23,exit_observed,UNP,NYSE,543224,0,-543224.000000,1,,207.39000,183.72891,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921010353:1,62548M118|*W EXP 02/13/202||SH|MULTIPLAN CORPORATION,MULTIPLAN CORPORATION,62548M118,2020-12-31,2021-05-17,2021-05-24,entry_observed,,,0,2500000,2500000.000000,0,unapproved_or_missing_symbol_mapping,,,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920019808:1,053015103|COM||SH|AUTOMATIC DATA PROCESSING IN,AUTOMATIC DATA PROCESSING IN,053015103,2020-12-31,2021-05-17,2021-05-24,exit_observed,ADP,US,1481837,0,-1481837.000000,1,,197.039993,177.20889,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920019808:2,143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,2020-12-31,2021-05-17,2021-05-24,exit_observed,CCL,NYSE,50830926,0,-50830926.000000,1,,27.90000,27.60417,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920019808:3,538034109|COM||SH|LIVE NATION ENTERTAINMENT IN,LIVE NATION ENTERTAINMENT IN,538034109,2020-12-31,2021-05-17,2021-05-24,exit_observed,LYV,US,12565167,0,-12565167.000000,1,,91.72000,91.72000,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920019808:4,66987E206|COM NEW||SH|NOVAGOLD RES INC,NOVAGOLD RES INC,66987E206,2020-12-31,2021-05-17,2021-05-24,exit_observed,NG,NYSE,13000611,0,-13000611.000000,1,,10.23000,10.23000,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920019808:5,81369Y886|SBI INT-UTILS||SH|SELECT SECTOR SPDR TR,SELECT SECTOR SPDR TR,81369Y886,2020-12-31,2021-05-17,2021-05-24,exit_observed,XLU,US,32986504,0,-32986504.000000,1,,66.040001,24.80665,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920019808:6,867224107|COM||SH|SUNCOR ENERGY INC NEW,SUNCOR ENERGY INC NEW,867224107,2020-12-31,2021-05-17,2021-05-24,exit_observed,SU,NYSE,50975315,0,-50975315.000000,1,,23.54000,19.43973,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761920019808:7,90353T100|COM||SH|UBER TECHNOLOGIES INC,UBER TECHNOLOGIES INC,90353T100,2020-12-31,2021-05-17,2021-05-24,exit_observed,UBER,NYSE,72840541,0,-72840541.000000,1,,50.029999,50.029999,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921010356:1,00507V109|COM||SH|ACTIVISION BLIZZARD INC,ACTIVISION BLIZZARD INC,00507V109,2021-03-31,2021-05-17,2021-05-24,entry_observed,,,0,33435391,33435391.000000,0,unapproved_or_missing_symbol_mapping,,,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921010356:2,053015103|COM||SH|AUTOMATIC DATA PROCESSING IN,AUTOMATIC DATA PROCESSING IN,053015103,2021-03-31,2021-05-17,2021-05-24,entry_observed,ADP,US,0,1481837,1481837.000000,1,,197.039993,177.20889,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921010356:3,143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,2021-03-31,2021-05-17,2021-05-24,entry_observed,CCL,NYSE,0,50830926,50830926.000000,1,,27.90000,27.60417,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921010356:4,204833206|UNIT 99/99/9999||SH|COMPUTE HEALTH ACQUISITIN CO,COMPUTE HEALTH ACQUISITIN CO,204833206,2021-03-31,2021-05-17,2021-05-24,entry_observed,POAI,NASDAQ,0,7499999,7499999.000000,1,,1.09,327,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921010356:5,22266T109|CL A||SH|COUPANG INC,COUPANG INC,22266T109,2021-03-31,2021-05-17,2021-05-24,entry_observed,CPNG,NYSE,0,2857142,2857142.000000,1,,40.5,40.5,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921010356:6,285512109|COM||SH|ELECTRONIC ARTS INC,ELECTRONIC ARTS INC,285512109,2021-03-31,2021-05-17,2021-05-24,entry_observed,EA,NASDAQ,0,14210000,14210000.000000,1,,142.089996,138.23880,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921010356:7,538034109|COM||SH|LIVE NATION ENTERTAINMENT IN,LIVE NATION ENTERTAINMENT IN,538034109,2021-03-31,2021-05-17,2021-05-24,entry_observed,LYV,US,0,12565167,12565167.000000,1,,91.72000,91.72000,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921010356:8,62548M100|COM||SH|MULTIPLAN CORPORATION,MULTIPLAN CORPORATION,62548M100,2021-03-31,2021-05-17,2021-05-24,entry_observed,MPLN,NYSE,0,51250000,51250000.000000,1,,8.28000,331.20001,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921010356:10,66987E206|COM NEW||SH|NOVAGOLD RES INC,NOVAGOLD RES INC,66987E206,2021-03-31,2021-05-17,2021-05-24,entry_observed,NG,NYSE,0,16137695,16137695.000000,1,,10.23000,10.23000,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921010356:11,81369Y886|SBI INT-UTILS||SH|SELECT SECTOR SPDR TR,SELECT SECTOR SPDR TR,81369Y886,2021-03-31,2021-05-17,2021-05-24,entry_observed,XLU,US,0,32986504,32986504.000000,1,,66.040001,24.80665,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921010356:12,874054109|COM||SH|TAKE-TWO INTERACTIVE SOFTWAR,TAKE-TWO INTERACTIVE SOFTWAR,874054109,2021-03-31,2021-05-17,2021-05-24,entry_observed,TTWO,US,0,5640000,5640000.000000,1,,185.020004,185.020004,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921010356:13,90353T100|COM||SH|UBER TECHNOLOGIES INC,UBER TECHNOLOGIES INC,90353T100,2021-03-31,2021-05-17,2021-05-24,entry_observed,UBER,NYSE,0,72840541,72840541.000000,1,,50.029999,50.029999,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921015669:1,00507V109|COM||SH|ACTIVISION BLIZZARD INC,ACTIVISION BLIZZARD INC,00507V109,2021-06-30,2021-08-16,2021-08-23,likely_accumulation,,,33435391,37870000,4434609.000000,0,unapproved_or_missing_symbol_mapping,,,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761922018388:1,G5494J103|SHS||SH|LINDE PLC,LINDE PLC,G5494J103,2021-09-30,2022-10-11,2022-10-18,entry_observed,LIN,NASDAQ,0,1208396,1208396.000000,1,,284.66000,272.90148,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921015669:1,00507V109|COM||SH|ACTIVISION BLIZZARD INC,ACTIVISION BLIZZARD INC,00507V109,2021-09-30,2022-10-11,2022-10-18,exit_observed,,,37870000,0,-37870000.000000,0,unapproved_or_missing_symbol_mapping,,,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921015669:2,053015103|COM||SH|AUTOMATIC DATA PROCESSING IN,AUTOMATIC DATA PROCESSING IN,053015103,2021-09-30,2022-10-11,2022-10-18,exit_observed,ADP,US,1481837,0,-1481837.000000,1,,235.020004,217.27935,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921015669:3,143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,2021-09-30,2022-10-11,2022-10-18,exit_observed,CCL,NYSE,50830926,0,-50830926.000000,1,,8.080000,7.99433,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
transition,transition:000156761921015669:4,204833206|UNIT 99/99/9999||SH|COMPUTE HEALTH ACQUISITIN CO,COMPUTE HEALTH ACQUISITIN CO,204833206,2021-09-30,2022-10-11,2022-10-18,exit_observed,POAI,NASDAQ,7499999,0,-7499999.000000,1,,0.30100001,90.30000,Copy only the disclosed trade direction and keep residual cash rather than forcing full reinvestment.
